rule_id,package_sn,scene,topic,rule_name,rule_description,input_fields,condition,output,source_file,priority
MAGTAX-0021-R01,MAGTAX-0021,税务审计 / 预算执行与财政管理 / 财政与政府债务,监督动态,监督动态R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.监督动态.md,P1
MAGTAX-0021-R02,MAGTAX-0021,税务审计 / 预算执行与财政管理 / 财政与政府债务,监督动态,监督动态R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.监督动态.md,P1
MAGSOC-0040-R01,MAGSOC-0040,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,税款滞纳金能否超过本金,税款滞纳金能否超过本金R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.税款滞纳金能否超过本金.md,P0
MAGSOC-0040-R02,MAGSOC-0040,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,税款滞纳金能否超过本金,税款滞纳金能否超过本金R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.税款滞纳金能否超过本金.md,P0
MAGTAX-0022-R01,MAGTAX-0022,税务审计 / 预算执行与财政管理 / 财政与政府债务,绩效审计的功能定位与推进路径：基于三种比较视角,绩效审计的功能定位与推进路径：基于三种比较视角R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.绩效审计的功能定位与推进路径：基于三种比较视角.md,P1
MAGTAX-0022-R02,MAGTAX-0022,税务审计 / 预算执行与财政管理 / 财政与政府债务,绩效审计的功能定位与推进路径：基于三种比较视角,绩效审计的功能定位与推进路径：基于三种比较视角R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.绩效审计的功能定位与推进路径：基于三种比较视角.md,P1
MAGSUPV-0104-R01,MAGSUPV-0104,监督检查与经费舞弊 / 全场景通用 / 金融审计,罔顾独立客观必担审计风险,罔顾独立客观必担审计风险R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.罔顾独立客观必担审计风险.md,P0
MAGSUPV-0104-R02,MAGSUPV-0104,监督检查与经费舞弊 / 全场景通用 / 金融审计,罔顾独立客观必担审计风险,罔顾独立客观必担审计风险R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.罔顾独立客观必担审计风险.md,P0
MAGFIN-0026-R01,MAGFIN-0026,金融审计 / 国企审计 / 监督检查与经费舞弊,财政政策支持碳减排的路径探析,财政政策支持碳减排的路径探析R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.财政政策支持碳减排的路径探析.md,P1
MAGFIN-0026-R02,MAGFIN-0026,金融审计 / 国企审计 / 监督检查与经费舞弊,财政政策支持碳减排的路径探析,财政政策支持碳减排的路径探析R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\17.财政政策支持碳减排的路径探析.md,P1
MAGSUPV-0105-R01,MAGSUPV-0105,监督检查与经费舞弊 / 全场景通用 / 金融审计,PPP项目税收风险评价研究,PPP项目税收风险评价研究R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\18.PPP 项目税收风险评价研究.md,P0
MAGSUPV-0105-R02,MAGSUPV-0105,监督检查与经费舞弊 / 全场景通用 / 金融审计,PPP项目税收风险评价研究,PPP项目税收风险评价研究R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\18.PPP 项目税收风险评价研究.md,P0
MAGBUD-0056-R01,MAGBUD-0056,预算执行与财政管理 / 财政与政府债务 / 绩效评价,“四个突出”深化财政内控建设,“四个突出”深化财政内控建设R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\18.“四个突出”深化财政内控建设.md,P1
MAGBUD-0056-R02,MAGBUD-0056,预算执行与财政管理 / 财政与政府债务 / 绩效评价,“四个突出”深化财政内控建设,“四个突出”深化财政内控建设R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\18.“四个突出”深化财政内控建设.md,P1
MAGFIN-0027-R01,MAGFIN-0027,金融审计 / 国企审计 / 监督检查与经费舞弊,“大智移云物”新技术背景下企业财务管理的优化,“大智移云物”新技术背景下企业财务管理的优化R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\18.“大智移云物”新技术背景下企业财务管理的优化.md,P0
MAGFIN-0027-R02,MAGFIN-0027,金融审计 / 国企审计 / 监督检查与经费舞弊,“大智移云物”新技术背景下企业财务管理的优化,“大智移云物”新技术背景下企业财务管理的优化R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\18.“大智移云物”新技术背景下企业财务管理的优化.md,P0
MAGFIN-0028-R01,MAGFIN-0028,金融审计 / 国企审计 / 监督检查与经费舞弊,优化政府投资项目管理对策研究,优化政府投资项目管理对策研究R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\18.优化政府投资项目管理对策研究.md,P0
MAGFIN-0028-R02,MAGFIN-0028,金融审计 / 国企审计 / 监督检查与经费舞弊,优化政府投资项目管理对策研究,优化政府投资项目管理对策研究R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；内控制度；会计凭证,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\18.优化政府投资项目管理对策研究.md,P0
