case_id,package_sn,title,quality_score,quality_tier,linked_package_count,library_source,source_folder,source_top,source_file,scene,case_type,risk_terms,data_terms,method_terms,evidence_chain,summary
MAGCASE-0268,MAGSOC-0035,基层财政监督促共富路径探索,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\15.基层财政监督促共富路径探索.md,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,杂志案例算法,风险；重复；内控；绩效；预警,数据；清单；支付；预算；指标；审批；采购；绩效目标；申报；资金,算法；规则；指标；评价；核查；预警；监测；识别；分析；研究,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《基层财政监督促共富路径探索》映射为民生与社保医保场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0269,MAGBUD-0052,强化内控机制建设提升财政治理能力,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\15.强化内控机制建设提升财政治理能力.md,预算执行与财政管理 / 财政与政府债务 / 绩效评价,杂志案例算法,违规；风险；舞弊；内控；缺陷；绩效；预警；违法；漏洞,数据；台账；清单；合同；凭证；支付；预算；决算；指标；报表,指标；评价；比对；关联；预警；研究；体系；机制；方法；数字化,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《强化内控机制建设提升财政治理能力》映射为预算执行与财政管理场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0270,MAGAGR-0028,流转税税收优惠政策的激励效果,76,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\15.流转税税收优惠政策的激励效果.md,农业农村审计 / 金融审计 / 财政与政府债务,杂志案例算法,,数据；明细；指标；样本；资产；税收；资金,模型；指标；比对；回归；识别；分析；验证；研究；体系；机制,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《流转税税收优惠政策的激励效果》映射为农业农村审计场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0271,MAGSOC-0036,相对贫困视域下我国转移支付资金监管问题研究,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\15.相对贫困视域下我国转移支付资金监管问题研究.md,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,杂志案例算法,损失；绩效；偏离；漏洞；腐败,数据；支付；预算；决算；指标；绩效目标；资金,算法；指标；评价；分析；研究；体系；路径；机制；方法；大数据,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《相对贫困视域下我国转移支付资金监管问题研究》映射为民生与社保医保场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0272,MAGSUPV-0101,统筹规划“规定+自选”动作建立“专项+日常”财会监督工作机制,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\15.统筹规划“规定+自选”动作建立 “专项+日常”财会监督工作机制.md,监督检查与经费舞弊 / 全场景通用 / 金融审计,杂志内控包,异常；风险；骗补；内控；绩效,数据；明细；支付；预算；决算；资产；资金；会计,评价；核查；监测；分析；机制,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《统筹规划“规定+自选”动作建立“专项+日常”财会监督工作机制》映射为监督检查与经费舞弊场景的杂志内控包，可用于案例检索、规则复用和底稿核查。
MAGCASE-0273,MAGSUPV-0102,调节成本操控业绩,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\15.调节成本操控业绩.md,监督检查与经费舞弊 / 全场景通用 / 金融审计,杂志案例算法,违规；风险；舞弊；内控；绩效,合同；支付；指标；报表；采购；结算；资产；缴纳；税收；会计,指标；比对；核查；关联；测算；分析；研究；体系；机制；方法,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《调节成本操控业绩》映射为监督检查与经费舞弊场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0274,MAGAGR-0029,财政部辽宁监管局：前移监管关口提早介入项目以全流程监管精准护航国债资金,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\15.财政部辽宁监管局：前移监管 关 口 提 早 介 入 项 目 以全流 程监管精准护航国债资金.md,农业农村审计 / 金融审计 / 财政与政府债务,杂志案例算法,绩效；偏离；预警,支付；预算；决算；指标；报表；采购；绩效目标；资金,指标；评价；预警；测算；分析；审查；研究；体系；机制,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《财政部辽宁监管局：前移监管关口提早介入项目以全流程监管精准护航国债资金》映射为农业农村审计场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0275,MAGSOC-0037,以预算管理改革提升财政资金使用绩效,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\16.以预算管理改革提升财政资金使用绩效.md,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,杂志案例算法,风险；虚假；超标；低效；闲置；绩效；偏离；预警,数据；台账；清单；支付；预算；指标；项目库；审批；采购；结算,指标；评价；核查；关联；预警；监测；测算；分析；审查；研究,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《以预算管理改革提升财政资金使用绩效》映射为民生与社保医保场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0276,MAGAGR-0030,农业保险中的利益需求风险及对策探析,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\16.农业保险中的利益需求风险及对策探析.md,农业农村审计 / 金融审计 / 财政与政府债务,杂志案例算法,违规；风险；挪用；骗保；损失；漏洞,数据；支付；指标；保单；理赔；申报；缴纳；资金,指标；分析；研究；机制；方法,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《农业保险中的利益需求风险及对策探析》映射为农业农村审计场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0277,MAGAGR-0031,农田建设补助资金管理探讨,76,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\16.农田建设补助资金管理探讨.md,农业农村审计 / 金融审计 / 财政与政府债务,杂志案例算法,,支付；预算；决算；指标；审批；招标；资金,指标；评价；测算；分析；检测；体系；机制；方法；数字化,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《农田建设补助资金管理探讨》映射为农业农村审计场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0278,MAGBUD-0053,宝钢股份基于“双碳”目标的战略成本管理实践与启示,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\16.宝钢股份基于“双碳”目标的战略成本管理实践与启示.md,预算执行与财政管理 / 财政与政府债务 / 绩效评价,杂志案例算法,风险；损失；绩效,数据；预算；指标；采购；资产；能耗；碳排放,模型；指标；评价；关联；分析；研究；体系；机制；方法；数字化,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《宝钢股份基于“双碳”目标的战略成本管理实践与启示》映射为预算执行与财政管理场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0279,MAGSOC-0038,将公益性资产列入固定资产虚增资产规模,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\16.将公益性资产列入固定资产虚增资产规模.md,民生与社保医保 / 预算执行与财政管理 / 招投标与政府采购,杂志指标包,违规；风险,指标；报表；审批；资产；资金；会计,指标；方法,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《将公益性资产列入固定资产虚增资产规模》映射为民生与社保医保场景的杂志指标包，可用于案例检索、规则复用和底稿核查。
MAGCASE-0280,MAGTAX-0020,强化“三个抓手”推进内控管理走深走实,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\16.强化“三个抓手”推进内控管理走深走实.md,税务审计 / 预算执行与财政管理 / 财政与政府债务,杂志案例算法,风险；内控,数据；清单；预算；审批；资产；资金,核查；分析；研究；体系；机制；大数据,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《强化“三个抓手”推进内控管理走深走实》映射为税务审计场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
MAGCASE-0281,MAGAGR-0032,更足的“监督分量”更多的“民生含量”,84,B,1,magazine_435_articles,财政监督,,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\16.更足的“监督分量”更多的“民生含量”.md,农业农村审计 / 金融审计 / 财政与政府债务,杂志案例算法,违规；异常；挪用；套取；截留；内控；绩效；预警；腐败,数据；台账；清单；支付；审批；资产；申报；资金,模型；评价；比对；核查；预警；分析；体系；机制；大数据,案例背景；审计关注点；数据资料；分析方法；疑点发现；核查程序；整改启示,《更足的“监督分量”更多的“民生含量”》映射为农业农村审计场景的杂志案例算法，可用于案例检索、规则复用和底稿核查。
