asset_id,asset_type,source_type,package_sn,quality_score,quality_tier,scene,topic,name,description,input_fields,condition,output,priority,library_source,source_file
MAGBUD-0013-R02,audit_rule,generated_rule,MAGBUD-0013,53,D,预算执行与财政管理 / 财政与政府债务 / 绩效评价,008成本预算绩效分析中的成本标准核定方法分析,008成本预算绩效分析中的成本标准核定方法分析R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\008成本预算绩效分析中的成本标准核定方法分析.md
MAGBUD-0015-R01,audit_rule,generated_rule,MAGBUD-0015,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,009多措并举推进财政运行综合绩效评价结果运用,009多措并举推进财政运行综合绩效评价结果运用R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\009多措并举推进财政运行综合绩效评价结果运用.md
MAGBUD-0015-R02,audit_rule,generated_rule,MAGBUD-0015,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,009多措并举推进财政运行综合绩效评价结果运用,009多措并举推进财政运行综合绩效评价结果运用R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\009多措并举推进财政运行综合绩效评价结果运用.md
MAGBUD-0016-R01,audit_rule,generated_rule,MAGBUD-0016,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,010部门整体支出绩效评价框架体系优化设计,010部门整体支出绩效评价框架体系优化设计R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\010部门整体支出绩效评价框架体系优化设计.md
MAGBUD-0016-R02,audit_rule,generated_rule,MAGBUD-0016,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,010部门整体支出绩效评价框架体系优化设计,010部门整体支出绩效评价框架体系优化设计R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\010部门整体支出绩效评价框架体系优化设计.md
MAGBUD-0017-R01,audit_rule,generated_rule,MAGBUD-0017,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,011关于基层出台财政部门预算绩效评价工作实施细则的设想,011关于基层出台财政部门预算绩效评价工作实施细则的设想R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\011关于基层出台财政部门预算绩效评价工作实施细则的设想.md
MAGBUD-0017-R02,audit_rule,generated_rule,MAGBUD-0017,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,011关于基层出台财政部门预算绩效评价工作实施细则的设想,011关于基层出台财政部门预算绩效评价工作实施细则的设想R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\011关于基层出台财政部门预算绩效评价工作实施细则的设想.md
MAGBUD-0018-R01,audit_rule,generated_rule,MAGBUD-0018,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,013基于业财融合的中央高校预算绩效管理实践探讨,013基于业财融合的中央高校预算绩效管理实践探讨R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\013基于业财融合的中央高校预算绩效管理实践探讨.md
MAGBUD-0018-R02,audit_rule,generated_rule,MAGBUD-0018,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,013基于业财融合的中央高校预算绩效管理实践探讨,013基于业财融合的中央高校预算绩效管理实践探讨R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\013基于业财融合的中央高校预算绩效管理实践探讨.md
MAGBUD-0019-R01,audit_rule,generated_rule,MAGBUD-0019,53,D,预算执行与财政管理 / 财政与政府债务 / 绩效评价,014提升行政事业单位财会监督质效的思考,014提升行政事业单位财会监督质效的思考R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\014提升行政事业单位财会监督质效的思考.md
MAGBUD-0019-R02,audit_rule,generated_rule,MAGBUD-0019,53,D,预算执行与财政管理 / 财政与政府债务 / 绩效评价,014提升行政事业单位财会监督质效的思考,014提升行政事业单位财会监督质效的思考R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\014提升行政事业单位财会监督质效的思考.md
MAGBUD-0020-R01,audit_rule,generated_rule,MAGBUD-0020,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,015高质量推进财会监督人才库建设,015高质量推进财会监督人才库建设R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\015高质量推进财会监督人才库建设.md
MAGBUD-0020-R02,audit_rule,generated_rule,MAGBUD-0020,63,C,预算执行与财政管理 / 财政与政府债务 / 绩效评价,015高质量推进财会监督人才库建设,015高质量推进财会监督人才库建设R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P0,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\015高质量推进财会监督人才库建设.md
MAGBUD-0021-R01,audit_rule,generated_rule,MAGBUD-0021,53,D,预算执行与财政管理 / 财政与政府债务 / 绩效评价,016推进内控考评深化内控管理,016推进内控考评深化内控管理R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\016推进内控考评深化内控管理.md
MAGBUD-0021-R02,audit_rule,generated_rule,MAGBUD-0021,53,D,预算执行与财政管理 / 财政与政府债务 / 绩效评价,016推进内控考评深化内控管理,016推进内控考评深化内控管理R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\016推进内控考评深化内控管理.md
MAGBUD-0022-R01,audit_rule,generated_rule,MAGBUD-0022,53,D,预算执行与财政管理 / 财政与政府债务 / 绩效评价,017抓纲举目促规范积厚成势启新程,017抓纲举目促规范积厚成势启新程R01规则,按案例主题识别同类事项中的风险特征并生成疑点。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\017抓纲举目促规范积厚成势启新程.md
MAGBUD-0022-R02,audit_rule,generated_rule,MAGBUD-0022,53,D,预算执行与财政管理 / 财政与政府债务 / 绩效评价,017抓纲举目促规范积厚成势启新程,017抓纲举目促规范积厚成势启新程R02规则,核查案例涉及的数据、证据和整改链条是否完整一致。,文章案例文本；审计事项清单；问题线索台账；审计证据资料；预算指标表；财政支出明细,风险词命中/数据缺失/证据不一致/指标偏离/流程缺陷,命中对象、风险等级、证据资料、核查建议,P1,magazine_435_articles,D:\openclaw-workspace\knowledge\11-杂志文献\财政监督\017抓纲举目促规范积厚成势启新程.md
